,No.,Time,Source,Destination,Protocol,Length,Info,Info_01,Commands,Trans,R_W,D_M_I_H,I_C_R,basic_time_diff,Response_time_diff
9658,9659,100.796508,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 46577; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,6577.0,Write,Multiple,Coils,0.015341000000006488,0.01601399999999842
9659,9660,100.796985,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 46578; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,6578.0,Read,Input,Registers,0.0004770000000036134,
9660,9661,100.797734,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 46578; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,6578.0,Read,Input,Registers,0.0007489999999990005,0.0012260000000026139
9661,9662,100.798381,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 46579; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,6579.0,Read,Holding,Registers,0.0006470000000007303,
9662,9663,100.799011,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 46579; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,6579.0,Read,Holding,Registers,0.0006299999999868078,0.001276999999987538
9663,9664,100.799568,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 46580; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,6580.0,Write,Multiple,Registers,0.0005570000000005848,
9664,9665,100.800004,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 46580; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,6580.0,Write,Multiple,Registers,0.0004360000000076525,0.0009930000000082373
9666,9667,100.899746,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 46581; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,6581.0,Read,Discrete,Inputs,0.099741999999992,
9667,9668,100.900469,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 46581; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,6581.0,Read,Discrete,Inputs,0.0007230000000078007,0.1004649999999998
9668,9669,100.90113,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 46582; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,6582.0,Write,Multiple,Coils,0.0006609999999938054,
9669,9670,100.902668,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 46582; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,6582.0,Write,Multiple,Coils,0.0015380000000106975,0.002199000000004503
9670,9671,100.90309,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 46583; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,6583.0,Read,Input,Registers,0.0004220000000003665,
9671,9672,100.903573,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 46583; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,6583.0,Read,Input,Registers,0.0004829999999884649,0.0009049999999888314
9672,9673,100.9041,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 46584; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,6584.0,Read,Holding,Registers,0.0005270000000052733,
9673,9674,100.904439,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 46584; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,6584.0,Read,Holding,Registers,0.00033899999999675856,0.0008660000000020318
9674,9675,100.904777,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 46585; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,6585.0,Write,Multiple,Registers,0.0003379999999992833,
9675,9676,100.905319,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 46585; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,6585.0,Write,Multiple,Registers,0.0005420000000100345,0.0008800000000093178
9676,9677,101.004826,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 46586; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,6586.0,Read,Discrete,Inputs,0.09950699999998847,
9677,9678,101.005488,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 46586; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,6586.0,Read,Discrete,Inputs,0.0006620000000054915,0.10016899999999396
9678,9679,101.006113,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 46587; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,6587.0,Write,Multiple,Coils,0.0006249999999994316,
9679,9680,101.006558,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 46587; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,6587.0,Write,Multiple,Coils,0.00044499999999914053,0.001069999999998572
9680,9681,101.00685,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 46588; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,6588.0,Read,Input,Registers,0.0002920000000017353,
9681,9682,101.007162,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 46588; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,6588.0,Read,Input,Registers,0.00031199999999387273,0.000603999999995608
9682,9683,101.007798,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 46589; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,6589.0,Read,Holding,Registers,0.0006360000000000809,
9683,9684,101.008154,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 46589; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,6589.0,Read,Holding,Registers,0.0003560000000106811,0.000992000000010762
9684,9685,101.008716,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 46590; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,6590.0,Write,Multiple,Registers,0.0005620000000021719,
9685,9686,101.00905,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 46590; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,6590.0,Write,Multiple,Registers,0.0003339999999951715,0.0008959999999973434
9686,9687,101.1087,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 46591; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,6591.0,Read,Discrete,Inputs,0.09964999999999691,
9687,9688,101.109345,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 46591; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,6591.0,Read,Discrete,Inputs,0.0006450000000057798,0.10029500000000269
9688,9689,101.109907,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 46592; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,6592.0,Write,Multiple,Coils,0.0005620000000021719,
9689,9690,101.110361,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 46592; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,6592.0,Write,Multiple,Coils,0.00045399999999062857,0.0010159999999928004
9690,9691,101.11071,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 46593; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,6593.0,Read,Input,Registers,0.0003489999999999327,
9691,9692,101.111137,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 46593; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,6593.0,Read,Input,Registers,0.0004270000000019536,0.0007760000000018863
9692,9693,101.111483,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 46594; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,6594.0,Read,Holding,Registers,0.00034600000000750697,
9693,9694,101.111875,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 46594; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,6594.0,Read,Holding,Registers,0.0003919999999908441,0.0007379999999983511
9694,9695,101.1122,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 46595; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,6595.0,Write,Multiple,Registers,0.00032500000000368345,
9695,9696,101.112584,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 46595; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,6595.0,Write,Multiple,Registers,0.0003839999999968313,0.0007090000000005148
9697,9698,101.212827,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 46596; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,6596.0,Read,Discrete,Inputs,0.10024300000000608,
9698,9699,101.214335,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 46596; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,6596.0,Read,Discrete,Inputs,0.001508000000001175,0.10175100000000725
9699,9700,101.214546,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 46597; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,6597.0,Write,Multiple,Coils,0.00021099999999307784,
9700,9701,101.215022,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 46597; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,6597.0,Write,Multiple,Coils,0.0004760000000061382,0.000686999999999216
9701,9702,101.215186,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 46598; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,6598.0,Read,Input,Registers,0.0001639999999980546,
9702,9703,101.21561,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 46598; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,6598.0,Read,Input,Registers,0.000423999999995317,0.0005879999999933716
9703,9704,101.215784,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 46599; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,6599.0,Read,Holding,Registers,0.00017400000000122873,
9704,9705,101.216217,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 46599; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,6599.0,Read,Holding,Registers,0.0004330000000010159,0.0006070000000022446
9705,9706,101.216392,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 46600; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,6600.0,Write,Multiple,Registers,0.00017499999999870397,
9706,9707,101.216856,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 46600; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,6600.0,Write,Multiple,Registers,0.00046400000000801356,0.0006390000000067175
9707,9708,101.316862,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 46601; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,6601.0,Read,Discrete,Inputs,0.10000599999999338,
9708,9709,101.317376,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 46601; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,6601.0,Read,Discrete,Inputs,0.0005139999999954625,0.10051999999998884
9709,9710,101.317963,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 46602; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,6602.0,Write,Multiple,Coils,0.0005870000000101072,
9710,9711,101.31833,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 46602; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,6602.0,Write,Multiple,Coils,0.00036699999999711963,0.0009540000000072268
9711,9712,101.318751,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 46603; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,6603.0,Read,Input,Registers,0.0004210000000028913,
9712,9713,101.31911,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 46603; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,6603.0,Read,Input,Registers,0.000358999999988896,0.0007799999999917873
9713,9714,101.319717,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 46604; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,6604.0,Read,Holding,Registers,0.0006070000000022446,
9714,9715,101.320055,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 46604; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,6604.0,Read,Holding,Registers,0.0003379999999992833,0.000945000000001528
9715,9716,101.320408,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 46605; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,6605.0,Write,Multiple,Registers,0.0003530000000040445,
9716,9717,101.320739,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 46605; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,6605.0,Write,Multiple,Registers,0.00033100000000274576,0.0006840000000067903
9717,9718,101.420677,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 46606; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,6606.0,Read,Discrete,Inputs,0.09993799999999453,
9718,9719,101.421327,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 46606; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,6606.0,Read,Discrete,Inputs,0.0006500000000073669,0.1005880000000019
9719,9720,101.421702,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 46607; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,6607.0,Write,Multiple,Coils,0.0003749999999911324,
9720,9721,101.422156,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 46607; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,6607.0,Write,Multiple,Coils,0.0004540000000048394,0.0008289999999959718
9721,9722,101.422375,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 46608; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,6608.0,Read,Input,Registers,0.0002190000000013015,
9722,9723,101.422765,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 46608; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,6608.0,Read,Input,Registers,0.00038999999999589363,0.0006089999999971951
9723,9724,101.423001,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 46609; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,6609.0,Read,Holding,Registers,0.00023600000000101318,
9724,9725,101.423359,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 46609; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,6609.0,Read,Holding,Registers,0.0003580000000056316,0.0005940000000066448
9725,9726,101.423588,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 46610; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,6610.0,Write,Multiple,Registers,0.00022899999999026477,
9726,9727,101.423939,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 46610; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,6610.0,Write,Multiple,Registers,0.00035100000000909404,0.0005799999999993588
9727,9728,101.523777,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 46611; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,6611.0,Read,Discrete,Inputs,0.09983799999999121,
9728,9729,101.524373,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 46611; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,6611.0,Read,Discrete,Inputs,0.0005960000000015953,0.1004339999999928
9729,9730,101.524866,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 46612; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,6612.0,Write,Multiple,Coils,0.0004930000000058499,
9730,9731,101.525467,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 46612; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,6612.0,Write,Multiple,Coils,0.0006010000000031823,0.0010940000000090322
9731,9732,101.525791,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 46613; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,6613.0,Read,Input,Registers,0.00032399999999199736,
9732,9733,101.526221,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 46613; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,6613.0,Read,Input,Registers,0.0004300000000085902,0.0007540000000005875
9733,9734,101.526631,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 46614; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,6614.0,Read,Holding,Registers,0.00040999999998803105,
9734,9735,101.527047,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 46614; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,6614.0,Read,Holding,Registers,0.0004160000000013042,0.0008259999999893353
9735,9736,101.527391,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 46615; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,6615.0,Write,Multiple,Registers,0.00034399999999834563,
9736,9737,101.527796,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 46615; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,6615.0,Write,Multiple,Registers,0.00040500000000065484,0.0007489999999990005
9737,9738,101.627771,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 46616; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,6616.0,Read,Discrete,Inputs,0.09997500000000059,
9738,9739,101.628297,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 46616; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,6616.0,Read,Discrete,Inputs,0.000526000000007798,0.10050100000000839
9739,9740,101.62884,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 46617; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,6617.0,Write,Multiple,Coils,0.0005429999999932988,
9740,9741,101.629197,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 46617; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,6617.0,Write,Multiple,Coils,0.00035700000000815635,0.0009000000000014552
9741,9742,101.62946,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 46618; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,6618.0,Read,Input,Registers,0.00026299999998968815,
