,No.,Time,Source,Destination,Protocol,Length,Info,Info_01,Commands,Trans,R_W,D_M_I_H,I_C_R,basic_time_diff,Response_time_diff
1506,1507,15.716717,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34884; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,4884.0,Read,Holding,Registers,0.0004099999999986892,
1507,1508,15.717114,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 34885; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,4885.0,Write,Multiple,Registers,0.00039700000000131297,0.0007590000000003982
1508,1509,15.717476,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34885; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,4885.0,Write,Multiple,Registers,0.0003619999999990853,
1509,1510,15.817087,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34886; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,4886.0,Read,Discrete,Inputs,0.09961100000000123,0.10015899999999966
1510,1511,15.817635,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 34886; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,4886.0,Read,Discrete,Inputs,0.0005479999999984386,
1511,1512,15.8183,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 34887; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,4887.0,Write,Multiple,Coils,0.00066500000000147,0.001033000000001394
1512,1513,15.818668,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34887; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,4887.0,Write,Multiple,Coils,0.00036799999999992394,
1513,1514,15.819063,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34888; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,4888.0,Read,Input,Registers,0.00039499999999925706,0.0007219999999996674
1514,1515,15.81939,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34888; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,4888.0,Read,Input,Registers,0.0003270000000004103,
1515,1516,15.819732,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34889; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,4889.0,Read,Holding,Registers,0.00034199999999984243,0.0006769999999995946
1516,1517,15.820067,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34889; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,4889.0,Read,Holding,Registers,0.00033499999999975216,
1517,1518,15.820406,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 34890; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,4890.0,Write,Multiple,Registers,0.0003390000000003113,0.0006559999999993238
1518,1519,15.820723,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34890; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,4890.0,Write,Multiple,Registers,0.0003169999999990125,
1519,1520,15.921104,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34891; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,4891.0,Read,Discrete,Inputs,0.1003810000000005,0.10104399999999991
1520,1521,15.921767,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 34891; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,4891.0,Read,Discrete,Inputs,0.0006629999999994141,
1521,1522,15.922372,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 34892; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,4892.0,Write,Multiple,Coils,0.0006050000000001887,0.0012310000000006482
1522,1523,15.922998,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34892; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,4892.0,Write,Multiple,Coils,0.0006260000000004595,
1523,1524,15.923466,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34893; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,4893.0,Read,Input,Registers,0.0004679999999996909,0.001100000000000989
1524,1525,15.924098,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34893; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,4893.0,Read,Input,Registers,0.0006320000000012982,
1525,1526,15.924701,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34894; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,4894.0,Read,Holding,Registers,0.0006029999999999092,0.001122999999999763
1526,1527,15.925221,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34894; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,4894.0,Read,Holding,Registers,0.0005199999999998539,
1527,1528,15.925587,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 34895; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,4895.0,Write,Multiple,Registers,0.0003659999999996444,0.0008179999999988752
1528,1529,15.926039,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34895; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,4895.0,Write,Multiple,Registers,0.0004519999999992308,
1531,1532,16.026158,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34896; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,4896.0,Read,Discrete,Inputs,0.1001189999999994,0.10067899999999952
1532,1533,16.026718,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 34896; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,4896.0,Read,Discrete,Inputs,0.000560000000000116,
1533,1534,16.027289,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 34897; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,4897.0,Write,Multiple,Coils,0.0005710000000007653,0.000998000000002719
1534,1535,16.027716,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34897; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,4897.0,Write,Multiple,Coils,0.0004270000000019536,
1535,1536,16.028113,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34898; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,4898.0,Read,Input,Registers,0.0003969999999995366,0.02639899999999784
1536,1537,16.054115,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34898; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,4898.0,Read,Input,Registers,0.026001999999998304,
1537,1538,16.054431,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34899; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,4899.0,Read,Holding,Registers,0.0003160000000015373,0.0011380000000009716
1538,1539,16.055253,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34899; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,4899.0,Read,Holding,Registers,0.0008219999999994343,
1539,1540,16.055488,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 34900; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,4900.0,Write,Multiple,Registers,0.00023499999999998522,0.0009039999999984616
1540,1541,16.056157,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34900; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,4900.0,Write,Multiple,Registers,0.0006689999999984764,
1541,1542,16.156096,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34901; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,4901.0,Read,Discrete,Inputs,0.09993900000000266,0.10053200000000118
1542,1543,16.156689,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 34901; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,4901.0,Read,Discrete,Inputs,0.0005929999999985114,
1543,1544,16.157342,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 34902; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,4902.0,Write,Multiple,Coils,0.0006529999999997926,0.0010219999999989682
1544,1545,16.157711,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34902; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,4902.0,Write,Multiple,Coils,0.00036899999999917554,
1545,1546,16.158171,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34903; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,4903.0,Read,Input,Registers,0.000460000000000349,0.000816000000000372
1546,1547,16.158527,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34903; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,4903.0,Read,Input,Registers,0.00035600000000002296,
1547,1548,16.159116,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34904; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,4904.0,Read,Holding,Registers,0.000589000000001505,0.000921000000001726
1548,1549,16.159448,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34904; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,4904.0,Read,Holding,Registers,0.000332000000000221,
1549,1550,16.1598,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 34905; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,4905.0,Write,Multiple,Registers,0.00035199999999946385,0.0006749999999975387
1550,1551,16.160123,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34905; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,4905.0,Write,Multiple,Registers,0.0003229999999980748,
1551,1552,16.260046,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34906; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,4906.0,Read,Discrete,Inputs,0.09992300000000043,0.100518000000001
1552,1553,16.260641,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 34906; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,4906.0,Read,Discrete,Inputs,0.0005950000000005673,
1553,1554,16.260927,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 34907; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,4907.0,Write,Multiple,Coils,0.0002859999999991203,0.0007529999999995596
1554,1555,16.261394,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34907; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,4907.0,Write,Multiple,Coils,0.0004670000000004393,
1555,1556,16.261596,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34908; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,4908.0,Read,Input,Registers,0.0002020000000015898,0.000716000000000605
1556,1557,16.26211,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34908; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,4908.0,Read,Input,Registers,0.0005139999999990152,
1557,1558,16.262356,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34909; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,4909.0,Read,Holding,Registers,0.0002460000000006346,0.0007270000000012544
1558,1559,16.262837,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34909; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,4909.0,Read,Holding,Registers,0.0004810000000006198,
1559,1560,16.262901,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 34910; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,4910.0,Write,Multiple,Registers,6.399999999828765e-05,0.00045899999999932106
1560,1561,16.263296,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34910; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,4910.0,Write,Multiple,Registers,0.0003950000000010334,
1561,1562,16.363114,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34911; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,4911.0,Read,Discrete,Inputs,0.09981799999999907,0.10041000000000011
1562,1563,16.363706,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 34911; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,4911.0,Read,Discrete,Inputs,0.0005920000000010361,
1563,1564,16.364407,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 34912; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,4912.0,Write,Multiple,Coils,0.0007009999999993966,0.0012599999999984846
1564,1565,16.364966,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34912; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,4912.0,Write,Multiple,Coils,0.000558999999999088,
1565,1566,16.365436,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34913; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,4913.0,Read,Input,Registers,0.00046999999999997044,0.0011440000000000339
1566,1567,16.36611,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34913; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,4913.0,Read,Input,Registers,0.0006740000000000634,
1567,1568,16.366661,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34914; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,4914.0,Read,Holding,Registers,0.0005510000000015225,0.0010709999999996
1568,1569,16.367181,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34914; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,4914.0,Read,Holding,Registers,0.0005199999999980776,
1569,1570,16.367548,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 34915; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,4915.0,Write,Multiple,Registers,0.00036700000000067234,0.0008010000000027162
1570,1571,16.367982,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34915; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,4915.0,Write,Multiple,Registers,0.00043400000000204386,
1571,1572,16.468095,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34916; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,4916.0,Read,Discrete,Inputs,0.10011300000000034,0.1006469999999986
1572,1573,16.468629,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 34916; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,4916.0,Read,Discrete,Inputs,0.0005339999999982581,
1573,1574,16.469008,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 34917; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,4917.0,Write,Multiple,Coils,0.00037899999999879697,0.0007090000000005148
1575,1576,16.469338,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34917; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,4917.0,Write,Multiple,Coils,0.0003300000000017178,
1576,1577,16.469533,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34918; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,4918.0,Read,Input,Registers,0.00019499999999794682,0.0005079999999999529
1577,1578,16.469846,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34918; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,4918.0,Read,Input,Registers,0.0003130000000020061,
1578,1579,16.470125,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34919; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,4919.0,Read,Holding,Registers,0.00027899999999903,0.0005659999999991783
1579,1580,16.470412,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34919; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,4919.0,Read,Holding,Registers,0.00028700000000014825,
1580,1581,16.47062,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 34920; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,4920.0,Write,Multiple,Registers,0.0002080000000006521,0.0004929999999987444
1581,1582,16.470905,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34920; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,4920.0,Write,Multiple,Registers,0.00028499999999809233,
1582,1583,16.571112,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34921; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,4921.0,Read,Discrete,Inputs,0.10020700000000105,0.1008570000000013
1583,1584,16.571762,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 34921; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,4921.0,Read,Discrete,Inputs,0.0006500000000002615,
1584,1585,16.572419,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 34922; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,4922.0,Write,Multiple,Coils,0.0006570000000003517,0.001194999999999169
1585,1586,16.572957,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34922; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,4922.0,Write,Multiple,Coils,0.0005379999999988172,
1586,1587,16.573428,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34923; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,4923.0,Read,Input,Registers,0.0004710000000009984,0.000922000000002754
1587,1588,16.573879,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34923; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,4923.0,Read,Input,Registers,0.00045100000000175555,
1588,1589,16.574479,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 34924; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,4924.0,Read,Holding,Registers,0.0005999999999986017,0.0010799999999981935
1589,1590,16.574959,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 34924; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,4924.0,Read,Holding,Registers,0.00047999999999959186,
1590,1591,16.575327,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 34925; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,4925.0,Write,Multiple,Registers,0.0003680000000017003,0.0007659999999987122
1591,1592,16.575725,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 34925; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,4925.0,Write,Multiple,Registers,0.00039799999999701186,
